zip_code,complainant_zip_code,c2
75231,77060,1
75231,77074,1
75231,77075,1
75231,77091,1
75231,77093,1
75231,77098,1
75231,77182,1
75231,77346,2
75231,77373,1
75231,77381,1
75231,77407,1
75231,77534,1
75231,77584,1
75231,77833,1
75231,77901,1
75231,78028,1
75231,78041,1
75231,78112,1
75231,78154,1
75231,78201,1
75231,78209,2
75231,78228,1
75231,78229,1
75231,78240,1
75231,78244,1
75231,78258,1
75231,78260,1
75231,78572,1
75231,78611,1
75231,78660,1
75231,78701,1
75231,78705,1
75231,78736,1
75231,79109,1
75231,79121,1
75231,79316,1
75231,79407,1
75231,79602,1
75231,79605,1
75231,79705,1
75231,79707,1
75231,85231,1
75232,,40
75232,0,5
75232,65216,1
75232,73071,1
75232,75000,2
75232,75006,1
75232,75007,1
75232,75010,1
75232,75012,2
75232,75019,1
75232,75024,2
75232,75025,2
75232,75032,1
75232,75034,2
75232,75038,2
75232,75040,1
75232,75041,3
75232,75042,6
75232,75043,2
75232,75044,2
75232,75050,6
75232,75051,4
75232,75052,17
75232,75054,2
75232,75056,1
75232,75057,1
75232,75060,3
75232,75061,7
75232,75062,1
75232,75063,3
75232,75067,1
75232,75068,1
75232,75070,2
75232,75071,1
75232,75074,1
75232,75075,2
75232,75080,1
75232,75081,1
75232,75082,2
75232,75087,1
75232,75089,2
75232,75092,1
75232,75093,1
75232,75094,1
75232,75098,1
75232,75101,1
75232,75104,34
75232,75105,1
75232,75110,2
75232,75115,69
75232,75116,24
75232,75118,1
75232,75119,1
75232,75125,2
75232,75126,5
75232,75134,25
75232,75137,18
75232,75141,4
75232,75146,9
75232,75149,9
75232,75150,3
75232,75154,22
75232,75155,1
75232,75159,5
75232,75160,2
75232,75164,1
75232,75165,8
75232,75166,1
75232,75167,1
75232,75169,1
75232,75172,1
75232,75180,4
75232,75181,4
75232,75189,1
75232,75201,23
75232,75202,4
75232,75203,14
75232,75204,5
75232,75207,3
75232,75208,8
75232,75209,1
75232,75211,42
75232,75212,6
75232,75214,8
75232,75215,22
75232,75216,72
75232,75217,19
75232,75218,2
75232,75220,1
75232,75223,1
75232,75224,32
75232,75225,2
75232,75226,10
75232,75227,17
75232,75228,11
75232,75229,2
75232,75231,3
75232,75232,1970
75232,75233,12
75232,75234,2
75232,75235,6
75232,75236,19
75232,75237,31
75232,75240,4
75232,75241,231
75232,75243,6
75232,75248,2
75232,75249,9
75232,75251,1
75232,75252,3
75232,75254,2
75232,75261,1
75232,75287,1
75232,75379,1
75232,75401,1
75232,75426,1
75232,75455,1
75232,75495,1
75232,75501,1
75232,75570,1
75232,75602,1
75232,75661,1
75232,75671,1
75232,75742,1
75232,75785,1
75232,75860,1
75232,76001,3
75232,76002,3
75232,76006,4
75232,76009,1
75232,76010,1
75232,76011,6
75232,76012,2
75232,76013,1
75232,76014,2
75232,76016,1
75232,76017,4
75232,76020,1
75232,76021,1
75232,76028,2
75232,76031,3
75232,76036,1
75232,76039,1
75232,76040,2
75232,76045,1
75232,76051,1
75232,76054,1
75232,76060,1
75232,76063,4
75232,76065,3
75232,76074,1
75232,76081,1
75232,76102,4
75232,76103,1
75232,76105,1
75232,76115,3
75232,76116,1
75232,76119,2
75232,76126,1
75232,76131,1
75232,76137,1
75232,76140,1
75232,76165,1
75232,76180,1
75232,76227,1
75232,76248,1
75232,76504,1
75232,76542,1
75232,76642,1
75232,76692,1
75232,77002,1
75232,77070,1
75232,77327,2
75232,77701,1
75232,78041,1
75232,78229,1
75232,78401,1
75232,78570,1
75232,78586,1
75232,78611,1
75232,78621,1
75232,78660,1
75232,78728,1
75232,78750,1
75232,78758,2
75232,79912,1
75233,,14
75233,0,2
75233,75006,2
75233,75023,2
75233,75024,2
75233,75034,1
75233,75038,1
75233,75039,1
75233,75040,2
75233,75041,4
75233,75043,1
75233,75044,2
75233,75050,5
75233,75051,2
75233,75052,11
75233,75054,1
75233,75057,1
75233,75060,5
75233,75061,2
75233,75062,2
75233,75063,1
75233,75067,1
75233,75069,1
75233,75070,1
75233,75074,1
75233,75081,1
75233,75087,1
75233,75089,2
75233,75093,1
75233,75094,1
75233,75104,5
75233,75115,10
75233,75116,8
75233,75126,1
75233,75134,3
75233,75137,5
75233,75146,4
75233,75149,3
75233,75150,2
75233,75154,6
75233,75165,2
75233,75180,1
75233,75181,1
75233,75201,8
75233,75202,5
75233,75203,7
75233,75204,1
75233,75205,2
75233,75206,1
75233,75208,7
75233,75209,2
75233,75210,2
75233,75211,184
75233,75212,10
75233,75214,1
75233,75215,14
75233,75216,29
75233,75217,7
75233,75218,2
75233,75220,3
75233,75222,1
75233,75223,4
75233,75224,27
75233,75226,10
75233,75227,1
75233,75228,4
75233,75230,1
75233,75231,2
75233,75232,23
75233,75233,1003
75233,75236,20
75233,75237,14
75233,75238,2
75233,75241,7
75233,75243,4
75233,75248,1
75233,75249,3
75233,75251,1
75233,75253,4
75233,75257,1
75233,75339,1
75233,75490,3
75233,76001,1
75233,76011,4
75233,76012,1
75233,76014,3
75233,76031,1
75233,76039,1
75233,76053,1
75233,76060,1
75233,76086,1
75233,76102,1
75233,76105,1
75233,76111,2
75233,76137,1
75233,76227,1
75233,77004,1
75233,77020,1
75233,77022,1
75233,77064,1
75233,77073,1
75233,77377,1
75233,78207,1
75233,78217,1
75233,78639,1
75233,79401,1
75234,,8
75234,0,1
75234,72545,1
75234,74734,1
75234,75001,6
75234,75006,9
75234,75007,1
75234,75014,1
75234,75019,4
75234,75020,1
75234,75023,1
75234,75025,1
75234,75034,2
75234,75035,2
75234,75038,4
75234,75039,2
75234,75040,3
75234,75042,3
75234,75043,4
75234,75044,3
75234,75048,1
75234,75050,2
75234,75051,1
75234,75052,3
75234,75054,1
75234,75056,2
75234,75060,5
75234,75061,3
75234,75062,3
75234,75063,5
75234,75065,1
75234,75067,4
75234,75068,2
75234,75069,1
75234,75074,2
75234,75077,2
75234,75080,2
75234,75081,3
75234,75087,3
75234,75089,2
75234,75092,1
75234,75093,1
75234,75094,1
75234,75098,1
75234,75104,1
75234,75110,1
75234,75116,2
75234,75119,1
75234,75149,1
75234,75150,1
75234,75154,1
75234,75161,1
75234,75180,1
75234,75201,5
75234,75204,3
75234,75205,1
75234,75206,3
75234,75207,1
75234,75208,1
75234,75209,1
75234,75210,1
75234,75211,3
75234,75212,1
75234,75214,1
75234,75215,1
75234,75216,1
75234,75217,2
75234,75218,1
75234,75219,3
75234,75220,88
75234,75223,1
75234,75224,3
75234,75225,1
75234,75226,2
75234,75227,1
75234,75228,2
75234,75229,20
75234,75230,3
75234,75231,4
75234,75234,206
75234,75235,7
75234,75236,1
75234,75238,2
75234,75239,1
75234,75240,8
75234,75243,8
75234,75244,10
75234,75248,2
75234,75252,2
75234,75254,2
75234,75261,1
75234,75284,1
75234,75287,2
75234,75416,1
75234,75424,1
75234,75454,1
75234,75474,1
75234,75861,1
75234,76002,1
75234,76009,1
75234,76011,1
75234,76015,1
75234,76016,1
75234,76039,1
75234,76051,1
75234,76052,1
75234,76063,1
75234,76065,1
75234,76111,2
75234,76112,1
75234,76114,2
75234,76131,1
75234,76135,1
75234,76137,2
75234,76140,1
75234,76148,1
75234,76179,1
75234,76180,1
75234,76205,1
75234,76208,1
75234,76244,1
75234,76705,1
75234,77450,1
75234,77536,1
75234,78222,1
75234,78254,1
75234,78258,1
75234,78374,1
75234,79705,1
75235,,28
75235,0,2
75235,31202,1
75235,65226,1
75235,70056,1
75235,70074,1
75235,74074,1
75235,75001,11
75235,75002,3
75235,75006,13
75235,75007,4
75235,75009,1
75235,75010,5
75235,75013,1
75235,75015,1
75235,75019,3
75235,75022,1
75235,75023,2
75235,75024,2
75235,75025,4
75235,75028,3
75235,75032,4
75235,75033,1
75235,75034,7
75235,75035,6
75235,75038,3
75235,75039,6
75235,75040,5
75235,75041,3
75235,75042,3
75235,75043,7
75235,75044,2
75235,75048,2
75235,75050,7
75235,75051,3
75235,75052,5
75235,75056,4
75235,75057,2
75235,75059,1
75235,75060,12
75235,75061,28
75235,75062,7
75235,75063,5
75235,75064,1
75235,75067,7
75235,75068,2
75235,75069,1
75235,75070,6
75235,75071,1
75235,75073,1
75235,75074,8
75235,75075,5
75235,75077,6
75235,75078,3
75235,75079,1
75235,75080,7
75235,75081,4
75235,75087,3
75235,75088,5
75235,75089,4
75235,75092,3
75235,75093,5
75235,75094,3
75235,75098,6
75235,75104,5
75235,75109,1
75235,75114,1
75235,75115,6
75235,75116,3
75235,75118,1
75235,75124,1
75235,75126,8
75235,75134,4
75235,75137,2
75235,75142,5
75235,75146,1
75235,75147,1
75235,75148,1
75235,75149,7
75235,75150,5
75235,75152,2
75235,75154,4
75235,75155,1
75235,75156,1
75235,75159,2
75235,75165,1
75235,75167,1
75235,75172,1
75235,75180,3
75235,75181,2
75235,75189,5
75235,75201,40
75235,75202,11
75235,75203,6
75235,75204,17
75235,75205,13
75235,75206,10
75235,75207,7
75235,75208,6
75235,75209,29
75235,75210,2
75235,75211,19
75235,75212,16
75235,75214,11
75235,75215,14
75235,75216,15
75235,75217,15
75235,75218,2
75235,75219,34
75235,75220,223
75235,75223,8
75235,75224,6
75235,75225,6
75235,75226,17
75235,75227,9
75235,75228,12
75235,75229,10
75235,75230,5
75235,75231,20
75235,75232,9
75235,75233,5
75235,75234,9
75235,75235,1382
75235,75236,5
75235,75237,6
75235,75238,9
75235,75240,6
75235,75241,8
75235,75243,17
75235,75244,10
75235,75246,2
75235,75247,6
75235,75248,3
75235,75249,2
75235,75251,1
75235,75252,6
75235,75253,3
75235,75254,8
75235,75261,9
75235,75287,11
75235,75325,1
75235,75402,1
75235,75407,1
75235,75409,1
75235,75424,1
75235,75452,1
75235,75462,1
75235,75474,2
75235,75482,3
75235,75501,1
75235,75503,1
75235,75569,1
75235,75604,1
75235,75606,1
75235,75662,2
75235,75707,1
75235,75751,1
75235,75754,1
75235,75803,3
75235,75840,1
75235,75930,1
75235,75948,1
75235,76001,2
75235,76002,2
75235,76005,1
75235,76006,3
75235,76008,1
75235,76010,2
75235,76011,6
75235,76012,1
75235,76013,3
75235,76014,2
75235,76017,2
75235,76018,2
75235,76021,2
75235,76022,1
75235,76028,1
75235,76033,1
75235,76036,2
75235,76039,3
75235,76040,6
75235,76048,1
75235,76051,6
75235,76059,1
75235,76063,2
75235,76065,4
75235,76073,1
75235,76078,1
75235,76081,1
75235,76085,1
75235,76086,1
75235,76087,2
75235,76092,2
75235,76094,1
75235,76102,1
75235,76106,2
75235,76107,1
75235,76108,2
75235,76110,2
75235,76111,1
75235,76112,1
75235,76114,1
75235,76115,2
75235,76116,2
75235,76118,2
75235,76119,3
75235,76120,1
75235,76123,1
75235,76124,1
75235,76127,1
75235,76131,1
75235,76132,1
75235,76134,2
75235,76137,4
75235,76182,3
75235,76201,1
75235,76205,3
75235,76208,4
75235,76210,2
75235,76226,3
75235,76227,3
75235,76234,1
75235,76244,1
75235,76248,3
75235,76256,1
75235,76258,1
75235,76262,4
75235,76272,1
75235,76308,1
75235,76309,1
75235,76448,1
75235,76458,1
75235,76462,1
75235,76501,1
75235,76504,1
75235,76529,1
75235,76537,1
75235,76539,1
75235,76543,1
75235,76682,1
75235,76705,2
75235,76834,1
75235,76932,1
75235,77002,2
75235,77009,1
75235,77024,2
75235,77040,1
75235,77044,1
75235,77093,1
75235,77098,1
75235,77302,1
75235,77379,1
75235,77409,1
75235,77433,1
75235,77459,1
75235,77477,1
75235,77511,1
75235,77651,2
75235,77803,1
75235,77840,1
75235,77845,1
75235,78092,1
75235,78109,1
75235,78130,1
75235,78132,1
75235,78201,1
75235,78216,1
75235,78259,1
75235,78268,1
75235,78336,1
75235,78380,1
75235,78411,1
75235,78413,1
75235,78610,1
75235,78612,1
75235,78633,1
75235,78641,1
75235,78660,1
75235,78722,1
75235,78752,1
75235,78758,1
75235,79029,2
75235,79045,1
75235,79359,1
75235,79412,1
75235,79413,2
75235,79556,1
75235,79602,1
75235,79605,1
75235,79606,1
75235,79707,1
75235,79745,2
75235,79758,1
75235,79761,1
75235,79765,2
75235,79912,1
75235,79928,1
75235,79932,1
75235,79936,1
75235,90204,1
75236,,19
75236,0,1
75236,71106,1
75236,75000,1
75236,75001,2
75236,75002,1
75236,75006,2
75236,75007,1
75236,75020,1
75236,75024,2
75236,75025,1
75236,75028,1
75236,75032,1
75236,75033,1
75236,75039,3
75236,75042,2
75236,75043,3
75236,75044,2
75236,75050,4
75236,75051,2
75236,75052,17
75236,75057,3
75236,75060,2
75236,75061,7
75236,75062,1
75236,75063,1
75236,75068,1
75236,75070,2
75236,75074,1
75236,75081,2
75236,75087,2
75236,75089,1
75236,75093,1
75236,75104,15
75236,75115,16
75236,75116,25
75236,75117,1
75236,75123,1
75236,75126,7
75236,75134,9
75236,75137,14
75236,75141,1
75236,75143,1
75236,75146,3
75236,75149,7
75236,75150,2
75236,75152,1
75236,75154,5
75236,75159,2
75236,75167,1
75236,75169,1
75236,75180,1
75236,75181,1
75236,75201,8
75236,75202,3
75236,75203,2
75236,75204,1
75236,75205,1
75236,75207,2
75236,75208,3
75236,75210,1
75236,75211,129
75236,75212,7
75236,75214,1
75236,75215,6
75236,75216,15
75236,75217,9
75236,75219,1
75236,75220,3
75236,75223,1
75236,75224,10
75236,75225,1
75236,75226,7
75236,75227,3
75236,75228,2
75236,75229,2
75236,75231,2
75236,75232,14
75236,75233,11
75236,75234,3
75236,75235,2
75236,75236,1026
75236,75237,22
75236,75238,1
75236,75240,2
75236,75241,12
75236,75243,6
75236,75244,3
75236,75247,2
75236,75249,16
75236,75251,1
75236,75252,1
75236,75253,1
75236,75287,4
75236,75409,1
75236,75460,1
75236,75627,1
75236,75670,1
75236,75701,1
75236,75757,1
75236,76001,2
75236,76002,1
75236,76004,1
75236,76006,4
75236,76009,1
75236,76010,3
75236,76011,5
75236,76012,1
75236,76013,3
75236,76014,1
75236,76016,2
75236,76017,3
75236,76018,1
75236,76021,1
75236,76022,1
75236,76031,1
75236,76033,1
75236,76034,1
75236,76040,1
75236,76051,1
75236,76052,1
75236,76063,2
75236,76065,2
75236,76078,1
75236,76102,1
75236,76105,1
75236,76119,1
75236,76132,1
75236,76133,1
75236,76148,1
75236,76155,1
75236,76163,1
75236,76179,1
75236,76180,1
75236,76227,1
75236,76266,1
75236,76401,1
75236,76470,1
75236,76645,1
75236,76667,1
75236,76712,1
75236,76801,1
75236,77002,1
75236,77028,1
75236,77506,1
75236,77845,1
75236,78076,1
75236,78130,1
75236,78147,1
75236,78210,1
75236,78542,1
75236,78664,1
75236,79102,2
75236,79720,1
75237,,56
75237,0,6
75237,17159,1
75237,39437,1
75237,65251,1
75237,75000,1
75237,75002,1
75237,75006,5
75237,75007,5
75237,75010,1
75237,75013,2
75237,75019,2
75237,75020,1
75237,75023,3
75237,75028,2
75237,75032,1
75237,75034,4
75237,75035,3
75237,75038,7
75237,75039,1
75237,75040,4
75237,75041,1
75237,75042,9
75237,75043,6
75237,75044,5
75237,75050,11
75237,75051,7
75237,75052,29
75237,75054,4
75237,75056,1
75237,75060,5
75237,75061,12
75237,75062,1
75237,75063,2
75237,75065,1
75237,75067,2
75237,75068,1
75237,75070,1
75237,75074,3
75237,75077,1
75237,75080,1
75237,75081,4
75237,75088,3
75237,75089,1
75237,75094,1
75237,75098,1
75237,75102,1
75237,75104,66
75237,75106,1
75237,75110,2
75237,75112,1
75237,75114,1
75237,75115,118
75237,75116,53
75237,75117,1
75237,75118,1
75237,75119,2
75237,75125,2
75237,75126,5
75237,75134,37
75237,75137,41
75237,75138,1
75237,75141,4
75237,75142,3
75237,75143,2
75237,75146,39
75237,75149,10
75237,75150,7
75237,75151,1
75237,75154,32
75237,75155,1
75237,75156,1
75237,75157,1
75237,75159,4
75237,75160,3
75237,75165,9
75237,75167,4
75237,75169,1
75237,75172,6
75237,75180,6
75237,75181,8
75237,75182,1
75237,75201,31
75237,75202,3
75237,75203,13
75237,75204,6
75237,75205,2
75237,75206,4
75237,75207,4
75237,75208,19
75237,75210,5
75237,75211,153
75237,75212,11
75237,75214,6
75237,75215,20
75237,75216,77
75237,75217,33
75237,75218,1
75237,75219,3
75237,75220,4
75237,75221,1
75237,75223,7
75237,75224,45
75237,75226,16
75237,75227,13
75237,75228,8
75237,75229,6
75237,75230,1
75237,75231,8
75237,75232,110
75237,75233,25
75237,75234,6
75237,75235,2
75237,75236,54
75237,75237,2634
75237,75238,8
75237,75240,1
75237,75241,174
75237,75243,9
75237,75244,3
75237,75246,1
75237,75247,6
75237,75248,4
75237,75249,40
75237,75251,1
75237,75252,1
75237,75253,9
75237,75254,3
75237,75257,2
75237,75287,8
75237,75313,1
75237,75382,1
75237,75402,1
75237,75418,1
75237,75424,1
75237,75428,1
75237,75454,1
75237,75474,1
75237,75605,1
75237,75662,1
75237,75670,1
75237,75702,1
75237,75703,1
75237,75752,1
75237,75762,1
75237,75801,1
75237,75901,1
75237,76001,4
75237,76002,6
75237,76006,9
75237,76010,3
75237,76011,7
75237,76012,2
75237,76013,3
75237,76014,7
75237,76015,1
75237,76016,1
75237,76017,3
75237,76018,3
75237,76020,1
75237,76021,1
75237,76028,1
75237,76031,2
75237,76039,1
75237,76040,1
75237,76051,2
75237,76052,1
75237,76053,1
75237,76058,2
75237,76063,4
75237,76065,7
75237,76076,1
75237,76078,1
75237,76084,2
75237,76101,1
75237,76102,3
75237,76103,1
75237,76105,3
75237,76106,2
75237,76107,1
75237,76110,1
75237,76112,4
75237,76116,1
75237,76117,1
75237,76118,2
75237,76120,1
75237,76132,1
75237,76133,2
75237,76134,1
75237,76135,1
75237,76137,1
75237,76140,2
75237,76148,1
75237,76179,1
75237,76180,1
75237,76182,1
75237,76201,1
75237,76208,1
75237,76210,2
75237,76227,1
75237,76240,1
75237,76241,1
75237,76247,3
75237,76248,1
75237,76259,1
75237,76301,1
75237,76303,1
75237,76570,1
75237,76601,1
75237,76667,1
75237,76690,1
75237,76904,1
75237,77033,1
75237,77043,1
75237,77051,1
75237,77060,1
75237,77073,2
75237,77340,1
75237,77407,1
75237,77479,1
75237,77662,1
75237,77701,1
75237,78073,1
75237,78109,1
75237,78211,1
75237,78251,1
75237,78265,1
75237,78501,1
75237,78613,1
75237,78640,1
75237,79331,2
75237,79401,1
75237,79701,1
75238,,50
75238,0,2
75238,11111,1
75238,17523,1
75238,52362,1
75238,73238,1
75238,74103,1
75238,75000,1
75238,75001,3
75238,75002,3
75238,75006,2
75238,75007,3
75238,75013,2
75238,75019,1
75238,75020,1
75238,75023,3
75238,75024,2
75238,75025,1
75238,75028,1
75238,75032,15
75238,75033,1
75238,75034,2
75238,75035,2
75238,75038,2
75238,75039,1
75238,75040,27
75238,75041,30
75238,75042,23
75238,75043,47
75238,75044,7
75238,75047,1
75238,75048,6
75238,75050,1
75238,75051,1
75238,75052,6
75238,75054,2
75238,75056,2
75238,75060,4
75238,75061,4
75238,75062,3
75238,75063,2
75238,75067,8
75238,75068,1
75238,75069,1
75238,75070,6
75238,75071,1
75238,75074,17
75238,75075,4
75238,75076,1
75238,75077,1
75238,75078,1
75238,75080,3
75238,75081,13
75238,75082,2
75238,75086,1
75238,75087,7
75238,75088,11
75238,75089,6
75238,75092,1
75238,75093,1
75238,75094,3
75238,75097,1
75238,75098,5
75238,75103,1
75238,75104,3
75238,75114,1
75238,75115,5
75238,75119,1
75238,75126,9
75238,75135,1
75238,75141,1
75238,75142,2
75238,75143,1
75238,75146,1
75238,75149,26
75238,75150,22
75238,75153,1
75238,75154,2
75238,75159,4
75238,75160,1
75238,75167,1
75238,75169,2
75238,75180,4
75238,75181,6
75238,75189,6
75238,75201,51
75238,75202,2
75238,75204,9
75238,75205,5
75238,75206,15
75238,75207,3
75238,75208,1
75238,75209,4
75238,75210,2
75238,75211,9
75238,75212,5
75238,75214,11
75238,75215,27
75238,75216,2
75238,75217,21
75238,75218,48
75238,75219,3
75238,75220,5
75238,75223,6
75238,75224,5
75238,75225,5
75238,75226,10
75238,75227,25
75238,75228,56
75238,75229,3
75238,75230,10
75238,75231,42
75238,75232,6
75238,75233,1
75238,75234,7
75238,75235,2
75238,75237,4
75238,75238,2113
75238,75240,2
75238,75241,6
75238,75243,84
75238,75244,6
75238,75248,12
75238,75249,2
75238,75252,4
75238,75253,4
75238,75254,2
75238,75287,9
75238,75376,1
75238,75401,1
75238,75440,2
75238,75442,1
75238,75454,1
75238,75462,1
75238,75474,1
75238,75495,1
75238,75604,1
75238,75754,1
75238,75755,1
75238,75756,2
75238,76002,1
75238,76006,1
75238,76010,1
75238,76011,1
75238,76012,1
75238,76013,2
75238,76014,1
75238,76017,1
75238,76021,1
75238,76034,1
75238,76040,1
75238,76051,1
75238,76053,1
75238,76054,1
75238,76060,1
75238,76102,1
75238,76103,1
75238,76112,1
75238,76119,1
75238,76137,1
75238,76140,1
75238,76209,1
75238,76244,1
75238,76258,1
75238,76384,1
75238,76471,1
75238,76504,1
75238,76549,1
75238,76648,1
75238,76667,1
75238,77004,1
75238,77028,1
75238,77034,1
75238,77041,1
75238,77045,1
75238,77046,1
75238,77064,1
75238,77084,1
75238,77381,1
75238,77449,1
75238,77505,1
75238,78217,1
75238,78586,1
75238,78642,1
75238,78717,2
75238,78746,1
75238,78759,1
75238,79413,1
75238,79763,1
75238,79925,1
75238,79936,1
75238,84123,1
75238,85223,1
75240,,56
75240,0,4
75240,20785,1
75240,40229,1
75240,65149,1
75240,72113,1
75240,7252,6
75240,74240,1
75240,75000,1
75240,75001,19
75240,75002,15
75240,75003,1
75240,75006,12
75240,75007,8
75240,75010,3
75240,75013,6
75240,75014,1
75240,75017,1
75240,75019,9
75240,75020,2
75240,75023,14
75240,75024,10
75240,75025,12
75240,75028,6
75240,75032,9
75240,75033,3
75240,75034,17
75240,75035,6
75240,75038,8
75240,75039,3
75240,75040,20
75240,75041,9
75240,75042,19
75240,75043,14
75240,75044,9
75240,75045,1
75240,75046,1
75240,75048,4
75240,75050,5
75240,75051,2
75240,75052,11
75240,75053,1
75240,75054,1
75240,75056,8
75240,75057,4
75240,75060,8
75240,75061,10
75240,75062,12
75240,75063,6
75240,75065,4
75240,75067,4
75240,75068,6
75240,75069,4
75240,75070,17
75240,75071,5
75240,75074,14
75240,75075,9
75240,75077,1
75240,75078,1
75240,75080,26
75240,75081,33
75240,75082,7
75240,75085,1
75240,75087,1
75240,75088,5
75240,75089,8
75240,75093,10
75240,75094,3
75240,75098,6
75240,75104,5
75240,75110,1
75240,75115,7
75240,75116,3
75240,75117,1
75240,75126,5
75240,75132,1
75240,75134,1
75240,75137,1
75240,75140,1
75240,75142,2
75240,75146,2
75240,75149,12
75240,75150,11
75240,75154,2
75240,75156,1
75240,75159,5
75240,75160,3
75240,75161,1
75240,75165,2
75240,75166,2
75240,75173,1
75240,75180,4
75240,75181,9
75240,75182,1
75240,75189,3
75240,75201,16
75240,75202,2
75240,75204,13
75240,75205,1
75240,75206,14
75240,75207,3
75240,75208,8
75240,75209,6
75240,75210,1
75240,75211,9
75240,75212,5
75240,75214,11
75240,75215,10
75240,75216,9
75240,75217,6
75240,75218,6
75240,75219,3
75240,75220,18
75240,75224,4
75240,75225,11
75240,75226,6
75240,75227,9
75240,75228,17
75240,75229,23
75240,75230,31
75240,75231,16
75240,75232,3
75240,75233,1
75240,75234,15
75240,75235,7
75240,75236,2
75240,75237,1
75240,75238,11
75240,75240,2335
75240,75241,3
75240,75243,54
75240,75244,21
75240,75246,1
75240,75247,2
75240,75248,52
75240,75249,3
75240,75251,6
75240,75252,233
75240,75253,1
75240,75254,60
75240,75261,1
75240,75280,1
75240,75283,1
75240,75287,31
75240,75297,1
75240,75376,1
75240,75401,1
75240,75402,1
75240,75407,1
75240,75409,2
75240,75418,1
75240,75420,1
75240,75423,2
75240,75430,1
75240,75442,1
75240,75452,1
75240,75454,1
75240,75455,1
75240,75482,3
75240,75551,1
75240,75605,1
75240,75702,1
75240,75707,1
75240,75715,1
75240,75751,1
75240,75762,1
75240,75770,1
75240,75771,1
75240,75773,1
75240,75789,1
75240,75935,1
75240,75946,1
75240,76001,2
75240,76002,1
75240,76006,2
75240,76010,4
75240,76011,1
75240,76013,1
75240,76014,2
75240,76016,1
75240,76018,2
75240,76021,2
75240,76028,1
75240,76034,2
75240,76036,1
75240,76039,5
75240,76040,3
75240,76051,2
75240,76063,2
75240,76065,1
75240,76082,1
75240,76086,1
75240,76087,1
75240,76092,1
75240,76093,1
75240,76106,2
75240,76112,1
75240,76114,1
75240,76116,1
75240,76119,1
75240,76126,1
75240,76137,2
75240,76140,1
75240,76148,1
75240,76177,2
75240,76179,2
75240,76180,3
75240,76201,3
75240,76205,3
75240,76208,1
75240,76210,1
75240,76226,3
75240,76227,3
75240,76234,1
75240,76244,3
75240,76247,2
75240,76248,1
75240,76249,1
75240,76262,2
75240,76367,1
75240,76426,1
75240,76462,1
75240,76502,1
75240,76513,1
75240,76542,1
75240,76548,1
75240,76630,1
75240,76651,1
75240,76691,1
75240,76801,1
75240,76901,1
75240,76904,1
75240,76943,1
75240,77096,1
75240,77345,1
75240,77364,1
75240,77479,1
75240,77484,2
75240,77494,1
75240,77504,1
75240,77530,1
75240,77550,1
75240,77640,1
75240,77803,1
75240,77901,1
75240,78074,1
75240,78213,1
75240,78258,1
75240,78503,1
75240,78526,1
75240,78550,1
75240,78610,1
75240,78613,1
75240,78633,1
75240,78642,2
75240,78701,1
75240,78717,1
75240,78731,1
75240,78751,1
75240,78945,1
75240,79065,1
75240,79107,1
75240,79108,1
75240,79364,1
75240,79407,2
75240,79424,1
75240,79603,1
75240,79701,2
75240,79707,2
75240,79928,1
75241,,57
75241,0,9
75241,28673,1
75241,57109,1
75241,65216,1
75241,70074,1
75241,71521,1
75241,72220,1
75241,72614,1
75241,74074,1
75241,75001,1
75241,75002,3
75241,75006,4
75241,75007,3
75241,75010,2
75241,75013,2
75241,75018,1
75241,75019,2
75241,75021,1
75241,75022,1
75241,75024,4
75241,75028,1
75241,75032,4
75241,75033,3
75241,75034,6
75241,75038,5
75241,75040,7
75241,75041,5
75241,75042,6
75241,75043,7
75241,75044,3
75241,75048,1
75241,75050,13
75241,75051,7
75241,75052,20
75241,75054,1
75241,75056,1
75241,75060,4
75241,75061,15
75241,75062,2
75241,75063,2
75241,75066,1
75241,75067,5
75241,75068,5
75241,75069,2
75241,75071,1
75241,75073,1
75241,75074,6
75241,75075,5
75241,75080,3
75241,75081,4
75241,75082,3
75241,75087,2
75241,75088,3
75241,75089,1
75241,75098,1
75241,75104,37
75241,75110,3
75241,75114,1
75241,75115,69
75241,75116,16
75241,75119,2
75241,75125,1
75241,75126,1
75241,75134,60
75241,75137,8
75241,75138,1
75241,75141,10
75241,75142,4
75241,75143,1
75241,75146,41
75241,75149,19
75241,75150,12
75241,75152,2
75241,75154,27
75241,75156,1
75241,75159,8
75241,75160,1
75241,75165,7
75241,75167,2
75241,75169,1
75241,75172,5
75241,75178,1
75241,75180,9
75241,75181,6
75241,75187,1
75241,75189,1
75241,75201,58
75241,75202,6
75241,75203,11
75241,75204,9
75241,75205,1
75241,75206,1
75241,75207,4
75241,75208,8
75241,75209,6
75241,75210,6
75241,75211,19
75241,75212,11
75241,75214,5
75241,75215,24
75241,75216,125
75241,75217,29
75241,75218,2
75241,75219,1
75241,75220,3
75241,75223,2
75241,75224,18
75241,75225,2
75241,75226,64
75241,75227,20
75241,75228,15
75241,75229,2
75241,75230,1
75241,75231,5
75241,75232,53
75241,75233,11
75241,75234,3
75241,75235,4
75241,75236,8
75241,75237,29
75241,75238,7
75241,75240,4
75241,75241,2830
75241,75243,14
75241,75246,1
75241,75247,5
75241,75248,4
75241,75249,10
75241,75251,3
75241,75252,2
75241,75253,2
75241,75254,3
75241,75261,1
75241,75287,2
75241,75332,1
75241,75355,1
